Unnamed: 0,text,label,clean_text
2530,You picked a poor time to start such a thread seeing as how just this week the IRA were categorically cleared of all paramilitary/terrorist/illegal activity .,0,pick poor time start thread see week ira categor clear paramilitaryterroristilleg activ
2531,The are quite frankly nothing now .,0,quit frankli noth
2532,"Something similar is happening in Belgium at the moment , but on a larger scale .",0,someth similar happen belgium moment larger scale
2533,Is n't the EU wonderful ?,0,nt eu wonder
2534,http://www.nationalvanguard.org/story.php ? id = 8958,0,httpwwwnationalvanguardorgstoryphp id
2535,I think Cork fans still use it anyway .,0,think cork fan still use anyway
2536,Sure seen a few Munster fans with it too last weekend .,0,sure seen munster fan last weekend
2537,St. Pats football teams fans use the St. Patricks Cross aswell as it being the symbol for the IRU .,0,st pat footbal team fan use st patrick cross aswel symbol iru
2538,"Complete nonsense with your own plain as day motive lurking around in the background as usual . The article shows people are acting , action I support .",0,complet nonsens plain day motiv lurk around background usual articl show peopl act action support
2539,I cant believe you 've lasted this long on this forum,0,cant believ last long forum
2540,I heard about it is it about that white guy that killed that race traitor slut and her nig nog boyfriend ?,1,heard white guy kill race traitor slut nig nog boyfriend
2541,"not sure where I got them mate , they look like they 're from a magazine though coz they 're scans of photocopies it looks like. will find em and post them",0,sure got mate look like magazin though coz scan photocopi look like find em post
2542,i'd like to know more about this debate .. is anyone welcome and where exactly is it being held ? good work by the way Mr.Roach. nice publicity .,0,id like know debat anyon welcom exactli held good work way mrroach nice public
2543,88 .,0,
2544,It's no surprise Irish girls would do that .,0,surpris irish girl would
2545,It goes on in all of the White Western World .,0,goe white western world
2546,Most White Western Women have the racial sense of a cabbage .,1,white western women racial sens cabbag
2547,Czynski ! 5122,0,czynski
2548,"Take one of the scandinavian flags , and change the color from blue and yellow ( Sweden as an example ) and turn it to green and yellow. lol , it might be decent",0,take one scandinavian flag chang color blue yellow sweden exampl turn green yellow lol might decent
2549,I almost fell off my chair with sadness and anger when I heard this from the vanguard site .,0,almost fell chair sad anger heard vanguard site
2550,I have always thought Ireland to be the last all white country left .,0,alway thought ireland last white countri left
2551,16,0,
2552,The thing that concerns me is that he got a house off the council thats a house that a Irish family should have got .,1,thing concern got hous council that hous irish famili got
2553,so is tom still rambling on about putting up machine guns in the city centre ? lol and that sites great al making all wn look like terrorists.so tell us all of some of the irms activism so far ?,0,tom still rambl put machin gun citi centr lol site great al make wn look like terroristsso tell us irm activ far
2554,She could just move to the Christian part of Nigeria where there is no Sharia law .,0,could move christian part nigeria sharia law
2555,Its a huge country with each tribe and religion having their own province .,0,huge countri tribe religion provinc
2556,"Welcome to Stormfront Ireland Ive seen the numbers at the bottom of a lot of posts , its just some kind of moderators code .",0,welcom stormfront ireland ive seen number bottom lot post kind moder code
2557,2056,0,
2558,It's a shame that universities of Canada import black and brown people .,1,shame univers canada import black brown peopl
2559,Most of the time they are quiets sheep who want to intergrate but their children makes a new generations of thugs and prostitute .,1,time quiet sheep want intergr children make new gener thug prostitut
2560,"I visited your website and facebook page , and I like what I see .",0,visit websit facebook page like see
2561,I shall contribute to this organization and support the XXV points .,0,shall contribut organ support xxv point
2562,Too bad you 're not in BC where I am .,0,bad bc
2565,"I'm with you , Winnipeg has become a cesspool .",1,im winnipeg becom cesspool
2566,"I was beaten and robbed by two natives last year and over the last couple of years I have watched downtown turn into black , brown and yellow town. the food court at Portage place has started to remind me of the creature cantina from star wars .",1,beaten rob two nativ last year last coupl year watch downtown turn black brown yellow town food court portag place start remind creatur cantina star war
2567,"This sounds like a sensible , well thought-out plan .",0,sound like sensibl well thoughtout plan
2568,"So I guess you 'll just have to go to the Canadian Prime Minister and ask him to declare you Emperor and step down , or something ?",0,guess go canadian prime minist ask declar emperor step someth
2569,How is this worthy of a human rights hearing ?,0,worthi human right hear
2570,"Should the guy who sang cop killer also have a trial , because he tragted a minority , cops .",0,guy sang cop killer also trial tragt minor cop
2571,I try and avoid shops owned by.or employing non.whites too .,1,tri avoid shop own byor employ nonwhit
2572,At least shop where a white is at the counter is my rule .,1,least shop white counter rule
2573,I think I read a comment like that on a video on YouTube and it made me chuckle .,0,think read comment like video youtub made chuckl
2574,Dumb dumb dumb .,0,dumb dumb dumb
2575,It was probably written by a 15 year old .,0,probabl written year old
2576,"I cannot say that I am happy about supporting welfare mothers , but I can firmly say that I prefer supporting a welfare mother than a murder-clinic .",0,cannot say happi support welfar mother firmli say prefer support welfar mother murderclin
2577,Show me some progress in our struggle .,0,show progress struggl
2578,All I see is slippage as we fall farther and farther behind .,0,see slippag fall farther farther behind
2579,Nothing is changing for the better .,0,noth chang better
2580,Yeah but what you have to remember is that the jews are cunning and would probz slither their way out of it and justify their right to bare arms by use of the pro jew media and without a doubt the old holocaust excuse. our race would not be to blame most of us are brainwashed from a young age by T.V or schools its are job to wake them up comrade and defend them for we are fast becoming a minority in our own countries,1,yeah rememb jew cun would probz slither way justifi right bare arm use pro jew media without doubt old holocaust excus race would blame us brainwash young age tv school job wake comrad defend fast becom minor countri
2584,I liked the majority of this video in the beginning but what was with the white guilt tripping part around an hour in of the video ?,0,like major video begin white guilt trip part around hour video
2585,I went to a talk about this at Georgetown University last week .,0,went talk georgetown univers last week
2586,They were kind of up in arms but said most Scots are lefties .,0,kind arm said scot lefti
2587,Wonder what happened ?,0,wonder happen
2588,The Prime of Miss Jean Brodie Trailer - YouTube,0,prime miss jean brodi trailer youtub
